,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
0,0.20902695397506554,0.8924029030242367,0.08658597982724925,0.1593633296709719,0.27187525981313576,0.8466533021236371,0.4681662767635636,0.7961520953838537,0.5110051225143931,0.6573380063240787,0.635024924399418,0.00594932930938763,0.06954429694431352,0.7277031153756677,0.9285762424765878,0.9385866663926432,0.114225344053699,0.7729198662831896,0.0542750729231396,0.9339756492094359,0.38665413724552444,0.8524608068282896,0.6172672184042926,0.9489969651780027,0.5492981720001435,0.14417380177728634,0.40713982254024506,0.9562869335605214,0.5013961129446676,0.7782051905120094,0.803693391033781,0.6476978764014536,0.2972399207390163,0.18343748760005452,0.6682927517106528,0.5608656620386023,0.18221576209986967,0.04303590732288498,0.3706795387787426,0.9124554864743875,0.7381710619375899,0.3072412482740303,0.23087201164934024,0.8800145899286691,0.6935245583447848,0.39753087680319343,0.681885795714704,0.7492488462774075,0.7708285650666844,0.05216132051926059,0.09615833205198665,0.2702608459132465,0.331069848177849,0.36814092413580424,0.17184807559882553,0.7248068342629238,0.09208525838164883,0.24405935845026483,0.314294615267656,0.3487606604395658,0.009799143992205939,0.9943933746081852,0.04261982231620165,0.5635054179559615,0.9014306839134554,0.1240077634686374,0.9289687883636474,0.3793064531138679,0.8184148452088801,0.43061481852699335,0.8893763449482193,0.8692635816910979,0.06644659519713403,0.6240077159870223,0.48429817195532987,0.29209034692839675,0.5789619831806511,0.890706504068124,0.707068740556094,0.17121837611061141,0.7464933345138869,0.832744395263113,0.9954392479319807,0.5573011794826631,0.9312203065189945,0.344706431183865,0.9662580294824441,0.9362037879414553,0.9118220341010491,0.30464532278162937,0.03244142078643819,True,True,True,False
1,0.35847998379392854,0.11802442874288854,0.06728108049130599,0.40487184945810994,0.26783460336411047,0.9371936653598026,0.9015898394518677,0.943363245474768,0.4641867463314272,0.6212167613732203,0.35630720950797246,0.8066435803232472,0.7266190515210521,0.45687118210573174,0.38701276809281226,0.9249004736779315,0.06060076055141139,0.6985106560736474,0.4114068247835432,0.8230210305632034,0.642769787108593,0.15522749165433103,0.10614884686096493,0.5982085974523874,0.8149975764343695,0.29450606419527503,0.2339725191769202,0.4087648158218322,0.18421301503402798,0.06040053139449819,0.6416068770977369,0.9780597164680035,0.6563548770095847,0.1660093462868567,0.5929723938955684,0.6627301382153727,0.9451135746922809,0.19015470796743272,0.39473599823432415,0.23618109141577115,0.6110467717964285,0.8492244780221646,0.5569699354866501,0.7531286058894339,0.2916733051969269,0.8162985228485669,0.14886464598215454,0.5416039257827526,0.3769094915152089,0.4616323398501424,0.8128982477602688,0.3265220897214085,0.5491677943768476,0.4718552165956027,0.02147465102727053,0.5312154453337854,0.09409928166940607,0.581474727780643,0.5855327479524587,0.29750157597235094,0.14635043316982033,0.57615870128072,0.7777182878148459,0.03346880463234181,0.7954732630149508,0.6006887903953707,0.6971869989545112,0.25126321674272656,0.4146644772849998,0.5270733462033782,0.542166886478237,0.24469080982929592,0.5621890679853904,0.2881759272675668,0.830026139423897,0.345277532109283,0.9514662356835857,0.9916759002674266,0.8458681510328199,0.25375082040404806,0.150949055937166,0.1385681161734339,0.11560526275229377,0.783467535878293,0.1557621179522013,0.5689208099551029,0.6987844915719571,0.07930777066118155,0.6149571282763624,0.013684545524248581,0.7153442065905213,False,True,True,False
2,0.15098248443364304,0.34193070172746365,0.6089158438760446,0.8650676980649357,0.4223476209542768,0.8513574551758395,0.5207008872920276,0.5815280628749102,0.7664058423206144,0.010035034934191778,0.4356329355378252,0.6869713813698176,0.5859006934689324,0.44636541278713304,0.9999173431928795,0.5219885445161981,0.43244418539801943,0.7227720687701464,0.576236474664153,0.597365108111244,0.8427842832662678,0.325190652756316,0.45370079192174306,0.8284209312427092,0.5849948358822409,0.23886177888478144,0.8723787162978615,0.027422431360750066,0.05826411497671968,0.7483857666424542,0.58974286686537,0.048854342957563746,0.07983770814207658,0.7623914341569569,0.14618941769057803,0.902851505571607,0.7327079344755167,0.028588040543398474,0.9213358779727223,0.4311618804479127,0.8892162978440667,0.634470032802777,0.807521729491527,0.7916408486658019,0.7106971695874194,0.7849418446581715,0.3363441066934476,0.3932026678629531,0.5905643546089072,0.5616176388985136,0.384992784920546,0.845020191554235,0.8718474835024967,0.8020954688922225,0.9369925589420396,0.7857296907119692,0.6765474517302862,0.42480505755605347,0.1683048091468382,0.03163399037964976,0.8449517245182145,0.5000223492840209,0.6632435678564533,0.3137256624999254,0.7163750646033599,0.011198496130839564,0.6516428900397626,0.22678110395209272,0.9013512684552049,0.75202246251898,0.12337820520170362,0.0768660162033743,0.5080295862714047,0.07005276085743029,0.5194756777001825,0.7268099266675071,0.24850802764630386,0.7713449544235557,0.9087108376583103,0.13350716510564287,0.9362627880070761,0.6536100464279854,0.5379516440788505,0.8005266044301654,0.1298491666175835,0.21538153755954692,0.0740694279921924,0.24094926375174552,0.772691586471287,0.049419200368225114,0.4658987092208682,True,True,False,True
3,0.8018940109887135,0.4341255655534335,0.35559117788404004,0.44218235177919873,0.17411581823366873,0.6333612328612971,0.18119704795297498,0.21494334243496505,0.0852521218776382,0.4209118129656211,0.24252046928200943,0.7491373891492971,0.29659608609163324,0.7373620258148615,0.268236488505723,0.5605752738315419,0.9947623855930109,0.7305992734891733,0.3160281871048347,0.8565372999672951,0.726033480187455,0.6055091039260107,0.752919506555574,0.021488152631036095,0.1796116548327873,0.27365091501391126,0.1654378768125877,0.16899779729300168,0.309959493342958,0.6621841432807622,0.2794965530032738,0.12471193698505012,0.660376513469997,0.4399417239510387,0.8749381499796488,0.6930127383124471,0.82973405431298,0.10141969805847251,0.5861542632848643,0.9006602312548844,0.5358854845277642,0.03553514585735329,0.6409853586929399,0.1921956364314268,0.8692777545074433,0.04913704718415024,0.8973275057782847,0.5015839911476988,0.16454589242303985,0.3290346268142743,0.6879855496615279,0.34459268509012575,0.7121861345975564,0.7716958567186869,0.25661857107064756,0.9293355493806759,0.5772614885370047,0.9342675513078428,0.26726233334723704,0.6026532741419467,0.333212016962647,0.6021438221650033,0.8728732022235608,0.01890130348106367,0.5246581132588561,0.23491031777921179,0.8203490631388334,0.7919069063203614,0.12160989645643583,0.955178385867044,0.2170342246842223,0.19913580040408696,0.2329699901743948,0.34228342143527013,0.13648731925394542,0.31616149282649464,0.04044486298018202,0.4160801217084622,0.8770990461933028,0.10046594002841025,0.37195434736061794,0.9435240967776507,0.5806347844217109,0.6313472340527527,0.3811893941863149,0.08045017136195642,0.7580694232695672,0.33709931065659415,0.11345203365881917,0.7598775976205238,0.9106563924197337,True,True,False,False
4,0.28868424481456034,0.06249672101544901,0.911037908920444,0.9268653966670172,0.7319072456683509,0.47544311114824356,0.6935222088016814,0.8620278227625661,0.12269842234618122,0.8430047490221363,0.2947227413503041,0.5809911640094905,0.5392401593128512,0.42020996520872267,0.38212283216231546,0.026464931143805104,0.8606942261272713,0.5194246469523591,0.058090189771735634,0.425249823313536,0.47096034583886115,0.9211465887872233,0.0538275688718145,0.5717740736820186,0.7208669845170669,0.13776465419545547,0.8232617894847211,0.16703552970217905,0.7757041732611129,0.4190744748039853,0.7840865050520843,0.16957232709023973,0.491419703208289,0.549504612904209,0.29890954923841917,0.1333197521381052,0.6979477394967548,0.2241337783068158,0.10961917095477025,0.7008026183405364,0.4663047778991736,0.25602077557998615,0.2656121142160164,0.2725448747233793,0.41515823921399553,0.7631239812278676,0.665486924926637,0.8104023457630545,0.7748462219576178,0.8053560412745723,0.9695957140995097,0.4332913884642975,0.005163695898650067,0.19843436832133554,0.25807266344005364,0.4007011387147196,0.5021791308559571,0.775353138473956,0.4733204935185459,0.5304954270733775,0.5179141057710152,0.24692464970168404,0.582543133483145,0.6073843674776876,0.4477561143074815,0.3146012245282471,0.5014564897721121,0.9874282593225011,0.8804796531525412,0.7785101257149397,0.7004758472501978,0.6492884956856154,0.9499255005512651,0.3743585010042215,0.4415204344541258,0.23304323459344323,0.023515147026543337,0.501395393603395,0.7017024794434529,0.04157165007607533,0.9716201766876639,0.5160600297761121,0.3743293904019652,0.10873869547768789,0.24060853236042345,0.012326582176149459,0.1695900954282259,0.259538418182383,0.7455593445819084,0.06401787818360427,0.7174646521501655,True,False,False,True
5,0.47331789414018544,0.9987460090108308,0.48242468452092113,0.2787696412670838,0.2432213287452144,0.11002385596637787,0.44501764810033084,0.5480073874055931,0.4214031936778385,0.3822752531874065,0.8728859245758696,0.39553998174140137,0.9482427261177698,0.4620562615603716,0.7238694239789077,0.9110817506072012,0.10839808834446829,0.5265377589597745,0.439002593871722,0.34292984941941396,0.6791757216652979,0.7882114198644778,0.9427830547434077,0.17526584590001149,0.6639328079931073,0.8701682878318328,0.5441118589561972,0.10353399852806344,0.8251595833062841,0.9750145077637921,0.512963022632982,0.5659506421216036,0.9594031384547994,0.6120812636543751,0.25841120295238884,0.09368821260120197,0.24836011401317493,0.799350067472704,0.0924009666025698,0.8696883646326241,0.5922511222861757,0.8034893561701293,0.009130376438189258,0.19747459282729007,0.2682542963894995,0.11767295330040872,0.568931274570677,0.6338417836505948,0.7736461422988368,0.017399605861731615,0.4952696288590307,0.2552414039858769,0.9908016493806949,0.8930334978772562,0.23561897313235247,0.9085978301837978,0.5416347682238736,0.7302276791560561,0.14556627621512763,0.7345137196830261,0.6241451625046665,0.012537255197451636,0.35870835999445316,0.011701217206749104,0.7155900865028657,0.6412746789092407,0.6115979393395039,0.5243197988260921,0.3812663442638533,0.561544191674061,0.841848074937144,0.4017189542524898,0.7343312459657835,0.4343846657119528,0.3298369014049156,0.5701522843745368,0.29197938281316094,0.8281928301828337,0.7191036245084672,0.8934227326744368,0.8563028246564336,0.17849280050174132,0.9067984877699719,0.11788539855481084,0.1274308199774845,0.9936974268751567,0.5409266613258664,0.2700759438587452,0.4073135421383144,0.003805171232946325,0.9350400445318855,False,False,True,False
6,0.8963637283169608,0.7768235996471196,0.5919399050204264,0.13772948377583383,0.5208026895740062,0.024919742345444584,0.7069778594230262,0.9623279273516099,0.8430903168280133,0.35450294766667967,0.2832769387281342,0.21624785587530349,0.6598332116332196,0.49002271911141326,0.7879995283703566,0.7682326646109734,0.5306652993519778,0.5789295286681733,0.5429430535890745,0.5183822909136757,0.9390802224386677,0.6028488118968072,0.31429134567233996,0.13247705043706104,0.5095400377748213,0.3479695685323313,0.3920334228533422,0.27762912137114804,0.22410731997418487,0.5330564316628367,0.4882644055337525,0.45244666306739445,0.06526254674430221,0.19800416592167125,0.8787331738411219,0.789239722762559,0.9556280838787452,0.7600960534775091,0.9357314429153009,0.7308161901708682,0.08179431999623943,0.9902238940133715,0.09052381948149335,0.1926849356818665,0.5956449384116898,0.39458747107525105,0.20278951579780513,0.03972911871943641,0.0034302178485129398,0.10064602798257682,0.9475293303815288,0.270856571061581,0.13270080380302385,0.13334645940608636,0.48938899339316266,0.40812336729405063,0.30255225374275463,0.5588355125989454,0.9275841185674402,0.9458604780862842,0.7478377422005513,0.4609438464458473,0.8666337001680563,0.1601476055704082,0.30677015080376746,0.8852447054424426,0.40637489149428185,0.19422423652534127,0.8375749829529271,0.4895658579556794,0.4155650152674003,0.9611038974466299,0.5508725353041257,0.45211838691016315,0.8442254892522506,0.7515154237764614,0.8348683225938341,0.8823532251755449,0.7381142705729252,0.7563466055414757,0.8818966938715219,0.2842793388857072,0.9858129225828547,0.6353439227259562,0.19132581656031444,0.32716158007750096,0.693685547276057,0.3737822211703614,0.9467156271826567,0.6920506069648539,0.488498282015159,False,False,False,False
7,0.028153079049552554,0.6857220412764766,0.42149091179055453,0.17666545118972865,0.1963952110693412,0.8662003480112784,0.4729132118203455,0.8352444057809691,0.3063497775687605,0.7469615332888045,0.638403782718828,0.6057281626202863,0.26072677377588227,0.33938346481869675,0.37621559390924386,0.5998139504552598,0.6616181121365844,0.951338793508977,0.8899221281618275,0.25114146678796034,0.4279923837977204,0.6375065296895445,0.022122822576794765,0.4100652984339508,0.7536920327405864,0.3594293675717679,0.1338735411097557,0.8121958655531859,0.9214901679229192,0.9688627886008958,0.8580860085031944,0.1311379347389341,0.42524349148740337,0.3300896303198919,0.0984362282449911,0.46232818611362747,0.022303721292575518,0.039202376064056854,0.03806267002924901,0.8598282042382578,0.34869575043389744,0.1388868901421484,0.09956816386937861,0.3706380224533422,0.02354167650491601,0.30586248146112305,0.09452440822835384,0.4235760235396355,0.6668690300358595,0.6324797535752593,0.6139945851503237,0.9858728609486181,0.9055735399009275,0.1141075898827505,0.07076227005045643,0.5252792507693224,0.6224818310130211,0.3737430549091486,0.9152036883764044,0.9091388150307179,0.257882831175267,0.2660663308959238,0.5042464296519329,0.1439356715783061,0.35633649833256353,0.009413523056494899,0.9559560808824172,0.10771737443787854,0.95097972085905,0.23105067478531072,0.01967147376898226,0.4587309806538177,0.25294970687673035,0.7437527255682909,0.8148187092701142,0.5314498420766498,0.4806580786091329,0.8931796694047184,0.9086653530169589,0.05740305240158228,0.6986933800575801,0.9067025108530428,0.018267111267904812,0.6990180915304051,0.29127954901588116,0.5723557675763655,0.20756719053225192,0.017260182510551392,0.8471244295367905,0.021704228716035723,0.18908158984885215,True,True,True,True
8,0.5605414317020999,0.0391742117368864,0.5974559150988245,0.4515537912473915,0.4569712550441142,0.486766103857603,0.3148589697664538,0.8636318904895277,0.4300096650719457,0.36608129637957787,0.5912095426392525,0.23848414976922705,0.10197890325793257,0.5489138140994057,0.38887186307424826,0.0928118933258798,0.046305875065664304,0.39240570752940607,0.5492542252548097,0.18395767579803413,0.37695810094602233,0.6956625917607543,0.036851988567628724,0.04734976280961456,0.6539340466156816,0.6828047832648929,0.021409790423504993,0.3194812651563146,0.30401112371885497,0.4909942849921164,0.45986271271709844,0.5121536588930057,0.004206648333135998,0.7630105197436279,0.8670657174542855,0.5060630001405889,0.3347712626630528,0.7773188160909468,0.08315147803247924,0.7275518476223695,0.6268898806034805,0.22410633053679196,0.8801369402526549,0.5781896951560629,0.5467740326961646,0.7962422823975429,0.7769583020443549,0.0399014774072981,0.7308714892628445,0.1832182253105411,0.6323745215534313,0.6987848584052071,0.8136450774724522,0.48991240483539156,0.7883906184098339,0.3384331633047343,0.7487720532129438,0.18455416642634237,0.3003793371927095,0.038663211329070246,0.2820144568717954,0.7506025051700171,0.34601761684193755,0.04283345694900287,0.882689073461663,0.9995819888767141,0.7279886707419843,0.368858023800273,0.9488247696196699,0.3969241251823824,0.2766762251472775,0.42890442572697995,0.729352379712503,0.4132514164930253,0.16891316279902713,0.08746533788536914,0.656039893591871,0.35916537456045927,0.41321336066371916,0.16268976860371254,0.8158538845560839,0.14443654192201516,0.9044635315940528,0.9768879563831433,0.999877444573405,0.5542717716460743,0.03489556694798612,0.8549115764915908,0.9482558946252072,0.11095360541532862,0.9476090720363073,False,False,True,False
9,0.30660445272722703,0.3545400970712942,0.3602083544905854,0.6072322569841603,0.8673152975667349,0.7083249842934596,0.8717825767082149,0.3035928671544287,0.9269462708898398,0.13770632221957135,0.9759911972357246,0.7937345607526696,0.13880478037616306,0.2773553116633787,0.7317578929124917,0.7247877247842299,0.3960938535073225,0.525380967003813,0.662864267693197,0.48634274781821574,0.8049148631132778,0.910288263167995,0.5755893659599647,0.8181865367538042,0.27926299905382856,0.8916694686673132,0.8263598984929988,0.5056458796266515,0.893609459726132,0.622630339751075,0.35042810185608486,0.07892856852792685,0.36418197776925343,0.9788597459630988,0.08737165278661019,0.6170297946404444,0.5037190889269454,0.5645539602415115,0.03155133414289912,0.4294398904153275,0.9153331219532158,0.41903329782215737,0.48248896737451463,0.2783859371010622,0.6575158647967687,0.5638200865163865,0.392785975325441,0.8763334831073537,0.3724839731062267,0.6721959873010059,0.06808424206501351,0.2451990864584831,0.2796660903713458,0.8622953352979574,0.4005388562309573,0.2956907077381722,0.1368375108536367,0.9302846528647737,0.3237940038061814,0.5663928619796361,0.4016334979103192,0.8419802448298288,0.6498666108034996,0.02430984715647866,0.3054584556871024,0.2250633150577257,0.4878217222388812,0.18594833082270168,0.6760165904426428,0.34141832106954695,0.9913563652719811,0.5533312366147591,0.2951162534149807,0.21879428714510207,0.5918703243073289,0.15008600204092082,0.918711008604927,0.19606964727005782,0.9825115393241965,0.17767679469112518,0.9950943695334635,0.6196860769165234,0.4432715635393544,0.9461412479523259,0.9302953291194076,0.9048870664128152,0.1272519954890715,0.7701978465852546,0.4748264533014188,0.7249971518268745,0.3969947661785215,True,False,False,True
